origin,origin_length,game_order,text_jp,text_en,verified,game_order
0x0e028e7c,10,2239,なんだ!\n,,,
0x0e028e88,26,2240,それじゃ役にたたないよ!\k,,,
0x0e028ea4,26,2241,あわてない、あわてない、\n,,,
0x0e028ec0,6,2242,\%\M。\k,,,
0x0e028ec8,22,2243,ハクサイだいまおうの\n,,,
0x0e028ee0,24,2244,いばしょを知る方法は、\n,,,
0x0e028ef8,20,2245,他にはないのかい?\k,,,
0x0e028f0c,20,2246,クワッ!\%\Mちゃん!\n,,,
0x0e028f20,18,2247,思いだしたガア!\k,,,
0x0e028f34,22,2248,ポテトボンボン達が、\n,,,
0x0e028f4c,28,2249,ハローパンプキンなら知って\n,,,
0x0e028f68,22,2250,るっていってたガア。\k,,,
0x0e028f80,10,2251,そっか。\n,,,
0x0e028f8c,28,2252,じゃあ、まず、パンプキンを\n,,,
0x0e028fa8,20,2253,さがせばいいんだ。\k,,,
0x0e028fbc,19,2254,\@フラワーブレス、\n,,,
0x0e028fd0,28,2255,\@ハローパンプキンはドコ!?,,,
0x0e028fec,28,2256,ひどいモン!あんなにキレイ\n,,,
0x0e029008,28,2257,だった絵本たちの森が、白黒\n,,,
0x0e029024,24,2258,になっちゃってるモン。\k,,,
0x0e02903c,10,2259,きっと、\n,,,
0x0e029048,28,2260,パンプキンのしわざである!\k,,,
0x0e029064,26,2261,パンプキンをやっつけて、\n,,,
0x0e029080,24,2262,絵本たちを助けなきゃ!\k,,,
0x0e029098,22,2263,絵本の森はこの先だ、\n,,,
0x0e0290b0,20,2264,行こうではないか!\k,,,
0x0e0290c4,16,2265,うん、行こう!\k,,,
0x0e029a7c,28,2266,おじいちゃん…わし…わし…\k,,,
0x0e029a98,26,2267,わしのことは心配せんでも\n,,,
0x0e029ab4,28,2268,いいんじゃよ、キャプテン。\k,,,
0x0e029ad0,6,2269,\%\Mを\n,,,
0x0e029ad8,20,2270,助けたいんじゃな?\k,,,
0x0e029aec,18,2271,うん、いっしょに\n,,,
0x0e029b00,20,2272,行ってやってくれ。\k,,,
0x0e029b14,18,2273,\@キャプテン………,,,
0x0e029b28,18,2274,キャプテン………\n,,,
0x0e029b3c,28,2275,いっしょに行ってくれるの?\k,,,
0x0e029b58,20,2276,でも…キャプテンは\n,,,
0x0e029b6c,26,2277,もう年だし、ムリしないで\n,,,
0x0e029b88,14,2278,いいんだよ。\k,,,
0x0e029b98,12,2279,\%\Mちゃん…\n,,,
0x0e029ba4,18,2280,わしをいっしょに\n,,,
0x0e029bb8,22,2281,つれていっておくれ。\k,,,
0x0e029bd0,22,2282,\%\Mちゃんを守るのは、\n,,,
0x0e029be8,14,2283,今だって……\k,,,
0x0e029bf8,12,2284,わしの……\n,,,
0x0e029c04,22,2285,わしの役目なんじゃ。\k,,,
0x0e029c1c,22,2286,……ありがとう……。\k,,,
0x0e029c34,16,2287,キャプテンは、\n,,,
0x0e029c44,22,2288,いつもあたしのそばに\n,,,
0x0e029c5c,24,2289,いてくれたもんね……。\k,,,
0x0e029c74,28,2290,とっても、うれしいよ……。\k,,,
0x0e029c90,18,2291,? なぁに、\%\B。\k,,,
0x0e029ca4,16,2292,\%\B、どしたの?\n,,,
0x0e029cb4,20,2293,なにが言いたいの?\k,,,
0x0e029cc8,22,2294,\%\M、言葉にたよらない\n,,,
0x0e029ce0,20,2295,で、\%\Bのことをよく\n,,,
0x0e029cf4,14,2296,見てごらん。\k,,,
0x0e029d04,22,2297,心を、すますんじゃ。\k,,,
0x0e029d1c,10,2298,うん……\k,,,
0x0e029d28,11,2299,\^\%\Bも……\n,,,
0x0e029d34,7,2300,\^\%\Bも\n,,,
0x0e029d3c,11,2301,\^\%\Mちゃん\n,,,
0x0e029d48,14,2302,\^といっしょに,,,
0x0e029d58,11,2303,\^たたかう\k,,,
0x0e029d64,22,2304,\%\B!! ありがとう!\k,,,
0x0e029d7c,4,2305,\%\M\k,,,
0x0e029d80,8,2306,……?\k,,,
0x0e029d88,28,2307,自分を助けてくれるなかまを\n,,,
0x0e029da4,18,2308,大切にしなさい。\k,,,
0x0e029db8,28,2309,そして、みんなの心のわかる\n,,,
0x0e029dd4,28,2310,やさしいコになっておくれ。\k,,,
0x0e029df0,22,2311,うん。おじいちゃん、\n,,,
0x0e029e08,20,2312,また、会えるよね?\k,,,
0x0e029e1c,20,2313,もちろんじゃ。\%\Mが\n,,,
0x0e029e30,26,2314,わしのコトを思いだしてく\n,,,
0x0e029e4c,24,2315,れれば、いつでも、な。\k,,,
0x0e029e64,8,2316,さあ、\n,,,
0x0e029e6c,28,2317,気を付けて、行っておいで。\n,,,
0x0e029e88,20,2318,がんばるんじゃぞ。\k,,,
0x0e029e9c,26,2319,はい!行ってきまーす!!\k,,,
0x0e029eb8,20,2320,…がんばりなさい…\n,,,
0x0e029ecc,6,2321,\%\M…\k,,,
0x0e02b790,37,2322,なんだか……。\n不気味な森だモン……\k,,,
0x0e02b7b8,23,2323,ムク、そこにオバケが!,,,
0x0e02b7d0,55,2324,キャアアァァァァァァァッ!\nヤダヤダたすけてよォ〜ッ!\k,,,
0x0e02b808,39,2325,ジュディ、\nイタズラはイカンであるぞ!\k,,,
0x0e02b830,11,2326,へへッ。\k\n,,,
0x0e02b83c,18,2327,ん?………………\k,,,
0x0e02b850,10,2328,あーッ!\k,,,
0x0e02b85c,35,2329,もう、\nジュディったらヤダよォ〜!\k,,,
0x0e02b880,47,2330,ジュディ、イタズラは\nほどほどが大切であるぞ!\k,,,
0x0e02b8b0,44,2331,ちがう!\n今、森の中に\nなんかいたんだよぉ!\k,,,
0x0e02b8dc,31,2332,ホントだ!\nなにかいるグアア!\k,,,
0x0e02b8fc,35,2333,ウム、\nたしかに何かいるであるぞ。\k,,,
0x0e02b920,16,2334,パンプキンだ!\k,,,
0x0e02b930,24,2335,うむ、パンプキンじゃ!\k,,,
0x0e02b948,31,2336,クイズしよ〜。\nクイズしよ〜。\k,,,
0x0e02b968,10,2337,きゃあ!\k,,,
0x0e02b974,30,2338,クイズしよ〜。\nクイズしよ〜。,,,
0x0e02b994,2,2339,\k,,,
0x0e02b998,36,2340,クイズしないと\nイタズラしちゃうゾ〜,,,
0x0e02b9bc,37,2342,ナゾナゾなどするヒマは\nないである!\k,,,
0x0e02b9e4,56,2343,クイズしたら、\nハクサイだいまおうの\nいばしょを教える?\k,,,
0x0e02ba1c,53,2344,教える、教える。\nナゾナゾに、お前たちが\n勝ったらな〜,,,
0x0e02ba54,10,2346,よ〜し!\k,,,
0x0e02ed10,15,2347,クイズは5問。,,,
0x0e02ed20,2,2348,\k,,,
0x0e02ed24,59,2349,全部わかったら、\nだいまおう様のいばしょを\n教えるよーーン!,,,
0x0e02ed60,16,2351,5問か…………\k,,,
0x0e02ed70,48,2352,でも、1問でもまちがったら\nダメだからネーーン!,,,
0x0e02eda0,28,2354,遊び方を教えましょうか?\n,,,
0x0e02edbc,22,2355,\@   \!ウン!教えて\n,,,
0x0e02edd4,25,2356,\@   \!知ってるからいい,,,
0x0e02edf0,56,2357,\%\Mちゃん。\nクイズの答え方は\nキューリマンの時と同じよ。\k,,,
0x0e02ee28,27,2358,がんばってね。\n\%\Mちゃん。\k,,,
0x0e02ee44,29,2359,わかった。\nじゃあ、始めて!\k,,,
0x0e02f014,27,2360,ホイ!ホイ!ホーーーイ!!,,,
0x0e02f030,17,2362,\%\d問目だよーん!,,,
0x0e02e98c,48,2364,目覚し時計のクロックさん\n頭に書いてある数字は?,,,
0x0e02f044,4,2365,\!\1\.,,,
0x0e02e97c,6,2366,\@10,,,
0x0e02f048,2,2367,\n,,,
0x0e02f04c,4,2368,\!\2\.,,,
0x0e02e974,6,2369,\@11,,,
0x0e02f050,4,2371,\!\3\.,,,
0x0e02e984,6,2372,\@12,,,
0x0e02f054,15,2373,はずれぇ〜〜〜,,,
0x0e02ca60,17,2375,ガックッシ………,,,
0x0e02ca74,49,2376,むむぅ……\%\Mちゃん、\nまちがえてしまったである。\k,,,
0x0e02caa8,67,2377,ダメダメ、これじゃあ\nだいまおう様のいばしょは\n教えられないよ〜ん。,,,
0x0e02caec,10,2379,う〜ん、\n,,,
0x0e02caf8,26,2380,お願い!パンプキンさん。\k,,,
0x0e02cb14,65,2381,もう1回だけ\nチャンスをちょうだいっ!\k\nねっ!ねっ!、おねがい!\k,,,
0x0e02cb58,49,2382,うん!いいよ〜ん。\nクイズしよ〜。\nクイズしよ〜。,,,
0x0e02e9cc,57,2388,\%\Mちゃんと一番\nつき合いが長いジュディ。\nカミの毛の色は?,,,
0x0e02e9bc,4,2390,\@白,,,
0x0e02e9c0,4,2393,\@黒,,,
0x0e02e9c4,6,2396,\@黄色,,,
0x0e02f064,17,2397,アッタリーーーッ,,,
0x0e02f078,12,2398,やったー!\k,,,
0x0e02e950,36,2414,三輪車の\%\M一号。\n\%\M一号のトク技は?,,,
0x0e02e924,16,2416,\@地面にもぐれる,,,
0x0e02e944,12,2419,\@空を飛べる,,,
0x0e02e934,14,2422,\@海にもぐれる,,,
0x0e02e8e4,61,2427,小一山を\%\M一号で飛び\nこえる時、\%\M一号に\n乗っていたのは何人?,,,
0x0e02e8dc,6,2429,\@4人,,,
0x0e02e8d4,6,2432,\@2人,,,
0x0e02e8cc,6,2435,\@6人,,,
0x0e02eb8c,69,2451,「〜〜〜ボン!」が口ぐせで\n\%\Mちゃんのキックで\nやられたヤツの名前は?,,,
0x0e02eb54,18,2453,\@ポテト・ボムボム,,,
0x0e02eb78,18,2456,\@ポテト・ボンボン,,,
0x0e02eb68,16,2459,\@ポテト・サラダ,,,
0x0e02eb20,50,2464,レモンがおかに登場する、\nすっぱいレモンの姉妹は?,,,
0x0e02eae8,16,2466,\@トマト・キッド,,,
0x0e02eaf8,18,2469,\@パパイヤ・マンゴ,,,
0x0e02eb0c,20,2472,\@ミラクル・レモンズ,,,
0x0e02eaa0,71,2477,むかし、\%\Mちゃんが、\nパパからもらった、まほうの\nアクセサリーの名前は?,,,
0x0e02ea80,16,2479,\@フラワーリング,,,
0x0e02ea6c,20,2482,\@フラワーネックレス,,,
0x0e02ea90,16,2485,\@フラワーブレス,,,
0x0e02ea2c,61,2490,ガンボットの最初のご主人\n様で、\%\Mのおさなな\nじみの男の子は?,,,
0x0e02ea08,12,2492,\@ゲンちゃん,,,
0x0e02ea20,12,2495,\@ガンちゃん,,,
0x0e02ea14,12,2498,\@ゴンちゃん,,,
0x0e02cf6c,60,2514,さあ、やくそくよ!\nハクサイだいまおうの\nいばしょを教えて!\k,,,
0x0e02cfa8,40,2515,ハイハイ、じゃあ、\n地図をわたすよ〜ん。,,,
0x0e02cfd0,43,2517,プチ・パンプキンに\n持って行かせるからね〜\k,,,
0x0e02cffc,12,2518,やったね!\k,,,
0x0e02d008,45,2519,ハロ〜ハロ〜ハロ〜、\nパ・ン・プ・キ・ンッ!\k,,,
0x0e02d038,43,2520,オッペッケペッポッ、\nペッポッポ〜〜ン!!\k,,,
0x0e02d064,14,2521,なにコレッ!\k,,,
0x0e02d074,62,2522,ケラケラケケケッ!\nケケケのケッ!\nひっかかったひっかかった!\k,,,
0x0e02d0b4,33,2523,ザマ〜カンカン\nぶたのシリ〜ッ!\k,,,
0x0e02d0d8,18,2524,ダマしたのねッ!\k,,,
0x0e02d0ec,39,2525,ケケケッ、\nだまされるヤツがバ〜カ〜。\k,,,
0x0e02d114,41,2526,オマエたちみたいな\nオジャマジャマ〜は、\k,,,
0x0e02d140,64,2527,主人公のいない絵本の中で、\nわき役の一人にでもなっち\nまえ〜ッ!\k,,,
0x0e045a64,9,2528,はっ!\k\n,,,
0x0e045a70,14,2529,ここはドコ?\k,,,
0x0e045a80,22,2530,どうやら、絵本の中に\n,,,
0x0e045a98,24,2531,落とされたようじゃな。\k,,,
0x0e045ab0,8,2532,あれ、\n,,,
0x0e045ab8,26,2533,ダレかあそこにいるモン!\k,,,
0x0e045f50,16,2534,むかしむかし、\n,,,
0x0e045f60,16,2535,あるところに、\n,,,
0x0e045f70,18,2536,白雪ひめという、\n,,,
0x0e045f84,14,2537,それはそれは\n,,,
0x0e045f94,20,2538,キレイなおひめ様が\n,,,
0x0e045fa8,14,2539,おりました。\k,,,
0x0e045fb8,18,2540,白雪ひめはあまり\n,,,
0x0e045fcc,20,2541,にも美しかったので\n,,,
0x0e045fe0,20,2542,調子にのってしまい\n,,,
0x0e045ff4,18,2543,毎日毎日わがまま\n,,,
0x0e046008,20,2544,しほうだいでした。\k,,,
0x0e04601c,20,2545,おーほほほほほッ!\n,,,
0x0e046030,20,2546,あたしの言うことが\n,,,
0x0e046044,24,2547,聞けないって言うの!?\k,,,
0x0e04605c,20,2548,白雪ひめをむかえに\n,,,
0x0e046070,18,2549,くるはずの白馬の\n,,,
0x0e046084,20,2550,王子様も、白雪ひめ\n,,,
0x0e046098,20,2551,の美しさにおそれを\n,,,
0x0e0460ac,18,2552,なしてプロポーズ\n,,,
0x0e0460c0,18,2553,する気配もなく、\k,,,
0x0e0460d4,12,2554,白雪ひめは\n,,,
0x0e0460e0,14,2555,つまんなくて\n,,,
0x0e0460f0,12,2556,ちょっぴり\n,,,
0x0e0460fc,14,2557,くやしくて、\k,,,
0x0e04610c,20,2558,それでいつもいつも\n,,,
0x0e046120,18,2559,お高くとまって、\n,,,
0x0e046134,20,2560,わがまましほうだい\n,,,
0x0e046148,16,2561,だったのです。\k,,,
0x0e046158,14,2562,なんだか……\n,,,
0x0e046168,14,2563,白雪ひめって\n,,,
0x0e046178,22,2564,こんな話だったっけ?\k,,,
0x0e046190,12,2565,ちがうよ!\n,,,
0x0e04619c,28,2566,白馬の王子様がパンプキンに\n,,,
0x0e0461b8,20,2567,連れ去られたから、\k,,,
0x0e0461cc,22,2568,こんなメチャメチャな\n,,,
0x0e0461e4,20,2569,話になったのよ!!\k,,,
0x0e0461f8,12,2570,白雪ひめの\n,,,
0x0e046204,20,2571,わがままはだんだん\n,,,
0x0e046218,14,2572,ひどくなり、\k,,,
0x0e046228,18,2573,ある日とうとう、\n,,,
0x0e04623c,16,2574,おきさき様は、\n,,,
0x0e04624c,18,2575,白雪ひめをおしろ\n,,,
0x0e046260,16,2576,から追い出して\n,,,
0x0e046270,16,2577,しまいました。\k,,,
0x0e046280,26,2578,おまえはわがままがすぎる\n,,,
0x0e04629c,28,2579,から、森のおくに追放する!\k,,,
0x0e0462b8,26,2580,心を入れかえて、やさしい\n,,,
0x0e0462d4,24,2581,いい子になるまで森から\n,,,
0x0e0462ec,26,2582,でてきてはいけませんッ!\k,,,
0x0e046308,11,2583,ガ〜ン!!,,,
0x0e046314,2,2584,\k,,,
0x0e046318,20,2585,追放されてしまった\n,,,
0x0e04632c,20,2586,白雪ひめは、えい兵\n,,,
0x0e046340,16,2587,たちに森の中に\n,,,
0x0e046350,18,2588,置きざりにされて\n,,,
0x0e046364,17,2589,しまいました。\k\n,,,
0x0e046378,8,2590,ポイ。\k,,,
0x0e046380,12,2591,くッそ〜!\n,,,
0x0e04638c,22,2592,こんな所で、あたしに\n,,,
0x0e0463a4,22,2593,何しろって言うのさ!\k,,,
0x0e0463bc,20,2594,白雪ひめはそこいら\n,,,
0x0e0463d0,20,2595,中の木々に八つ当た\n,,,
0x0e0463e4,19,2596,りしまくりました。,,,
0x0e0463f8,28,2598,木々に八つ当たりするなんて\n,,,
0x0e046414,22,2599,白雪ひめじゃな〜い!\k,,,
0x0e04642c,20,2600,やがて、八つ当たり\n,,,
0x0e046440,20,2601,することにもあきた\n,,,
0x0e046454,20,2602,白雪ひめは、おなか\n,,,
0x0e046468,20,2603,がへってとぼとぼと\n,,,
0x0e04647c,20,2604,森の中を歩きだしま\n,,,
0x0e046490,8,2605,した。\k,,,
0x0e046498,18,2606,すると、森のおく\n,,,
0x0e0464ac,18,2607,から何やら歌声が\n,,,
0x0e0464c0,18,2608,聞こえてきます。\n,,,
0x0e0464d4,18,2609,歌声は七人の小人\n,,,
0x0e0464e8,10,2610,でした。\k,,,
0x0e0464f4,12,2611,あ、やっと\n,,,
0x0e046500,28,2612,白雪ひめらしくなってきた!\k,,,
0x0e04651c,20,2613,白雪ひめはこの歌声\n,,,
0x0e046530,20,2614,を聞いて、ちょっぴ\n,,,
0x0e046544,20,2615,りはしたないけど、\n,,,
0x0e046558,18,2616,スカートのスソを\n,,,
0x0e04656c,20,2617,つまんで、大マタで\n,,,
0x0e046580,18,2618,走りだしました。\k,,,
0x0e046594,20,2619,歌声が聞こえてくる\n,,,
0x0e0465a8,20,2620,家が見えてくると、\n,,,
0x0e0465bc,16,2621,白雪ひめは走る\n,,,
0x0e0465cc,18,2622,スピードを上げて\n,,,
0x0e0465e0,20,2623,家の中に飛びこんだ\n,,,
0x0e0465f4,10,2624,のです。\k,,,
0x0e046600,10,2625,ハ〜イ!\n,,,
0x0e04660c,20,2626,みんな元気してる?\k,,,
0x0e046620,8,2627,ハア?\k,,,
0x0e046628,20,2628,家の中で仕事をして\n,,,
0x0e04663c,20,2629,いた七人の小人たち\n,,,
0x0e046650,6,2630,は、\k,,,
0x0e046658,20,2631,とつぜんあらわれた\n,,,
0x0e04666c,20,2632,白雪ひめにおどろき\n,,,
0x0e046680,18,2633,ぽかんとした顔で\n,,,
0x0e046694,18,2634,白雪ひめのことを\n,,,
0x0e0466a8,16,2635,見つめました。\k,,,
0x0e0466b8,24,2636,みんな、あたしの世話を\n,,,
0x0e0466d0,16,2637,したいでしょ?\k,,,
0x0e0466e0,28,2638,\nそうよね、\kこんなに美しい\n,,,
0x0e0466fc,18,2639,あたしだもの!!\k,,,
0x0e046710,20,2640,初めはびっくりした\n,,,
0x0e046724,20,2641,小人たちでしたが、\n,,,
0x0e046738,18,2642,本当に白雪ひめが\n,,,
0x0e04674c,20,2643,美しいので七人とも\n,,,
0x0e046760,18,2644,メロメロになって\n,,,
0x0e046774,24,2646,ほほほ、さあ、あたしの\n,,,
0x0e04678c,26,2647,タメに、ほうせきをほって\n,,,
0x0e0467a8,14,2648,きておくれ!\k,,,
0x0e0467b8,28,2649,はーい! 白雪ひめさまぁ。\k,,,
0x0e0467d4,25,2650,ちょ、ちょっと待って。\k\n,,,
0x0e0467f0,26,2651,これじゃ白雪ひめはただの\n,,,
0x0e04680c,28,2652,チョームカツキ女じゃない!\k,,,
0x0e046828,17,2653,でもいいナア。\k\n,,,
0x0e04683c,20,2654,みんながメロメロに\n,,,
0x0e046850,24,2655,なるほど美人だったら…\k,,,
0x0e046868,21,2656,おーほほほほほッ!\k\n,,,
0x0e046880,28,2657,みんな、あたしのドレイよ!\k,,,
0x0e04689c,20,2658,七人の小人のお仕事\n,,,
0x0e0468b0,16,2659,は、ほうせきを\n,,,
0x0e0468c0,16,2660,山からほり出す\n,,,
0x0e0468d0,16,2661,コウフでした。\k,,,
0x0e0468e0,18,2662,かれらをドレイに\n,,,
0x0e0468f4,18,2663,した白雪ひめは、\n,,,
0x0e046908,18,2664,一気に大金持ちに\n,,,
0x0e04691c,18,2665,なってしまったの\n,,,
0x0e046930,8,2666,です。\k,,,
0x0e046938,17,2667,ふふふふふふ。\k\n,,,
0x0e04694c,22,2668,あたしにコワいものは\n,,,
0x0e046964,22,2669,なーんにもないわ!!\k,,,
0x0e04697c,28,2670,おきさきなんかやっつけて、\n,,,
0x0e046998,29,2671,この国はあたしのものよー!\k\n,,,
0x0e0469b8,28,2672,おーっほっほっほっほっ!!\k,,,
0x0e0469d4,22,2673,…………なんつーか…\k,,,
0x0e0469ec,24,2674,ホント、セイギの味方に\n,,,
0x0e046a04,26,2675,ゼッタイやられるタイプの\n,,,
0x0e046a20,12,2676,悪トウね。\k,,,
0x0e046a2c,20,2678,追放した白雪ひめが\n,,,
0x0e046a40,20,2679,悪の女王になろうと\n,,,
0x0e046a54,18,2680,していると聞いて\n,,,
0x0e046a68,18,2681,たいそうオドロキ\n,,,
0x0e046a7c,10,2682,ました。\k,,,
0x0e046a88,16,2683,そして、何とか\n,,,
0x0e046a98,20,2684,しなければと考え、\n,,,
0x0e046aac,18,2685,名案を思いついた\n,,,
0x0e046ac0,20,2687,次の日、おきさき様\n,,,
0x0e046ad4,18,2688,は年老いたおバア\n,,,
0x0e046ae8,20,2689,さんにヘンソウして\n,,,
0x0e046afc,20,2690,白雪ひめのいる森へ\n,,,
0x0e046b10,20,2691,と出向いたのです。\k,,,
0x0e046b24,16,2692,白雪ひめさま、\n,,,
0x0e046b34,16,2693,美しいあなたに\n,,,
0x0e046b44,26,2694,プレゼントがあるのです。\k,,,
0x0e046b60,10,2695,ほほほ。\n,,,
0x0e046b6c,26,2696,わらわにプレゼントとな?\k,,,
0x0e046b88,28,2697,はい、ビヨウとダイエットに\n,,,
0x0e046ba4,24,2698,とても良い、トクベツな\n,,,
0x0e046bbc,22,2699,リンゴにございます。\k,,,
0x0e046bd4,7,2700,何?\k\n,,,
0x0e046bdc,22,2701,では、わらわはもっと\n,,,
0x0e046bf4,24,2702,美しくなるというのか?\k,,,
0x0e046c0c,25,2703,はい。\k天界の天使たちが\n,,,
0x0e046c28,26,2704,むかえにきてしまうくらい\n,,,
0x0e046c44,14,2705,の美しさを、\k,,,
0x0e046c54,24,2706,白雪ひめ様は手に入れる\n,,,
0x0e046c6c,22,2707,ことができるリンゴに\n,,,
0x0e046c84,14,2708,ございます。\k,,,
0x0e046c94,28,2709,して、そのリンゴの名前は?\k,,,
0x0e046cb0,26,2710,はい、極楽大作戦リンゴと\n,,,
0x0e046ccc,12,2711,申します。\k,,,
0x0e046cd8,11,2712,そうか。\k\n,,,
0x0e046ce4,18,2713,では、ありがたく\n,,,
0x0e046cf8,22,2714,いただくとするぞよ。\k,,,
0x0e046d10,8,2715,はは〜\k,,,
0x0e046d18,14,2716,白雪ひめは、\n,,,
0x0e046d28,20,2717,まんまとおきさき様\n,,,
0x0e046d3c,20,2718,の作戦に引っかかっ\n,,,
0x0e046d50,18,2719,てしまいました。\k,,,
0x0e046d64,18,2720,おきさき様が白雪\n,,,
0x0e046d78,20,2721,ひめに送ったリンゴ\n,,,
0x0e046d8c,20,2722,は、美しくなるかは\n,,,
0x0e046da0,16,2723,知りませんが、\k,,,
0x0e046db0,10,2724,たしかに\n,,,
0x0e046dbc,16,2725,天使が天国から\n,,,
0x0e046dcc,20,2726,むかえにきちゃう、\n,,,
0x0e046de0,18,2727,毒リンゴだったの\n,,,
0x0e046df4,7,2728,です。,,,
0x0e046dfc,18,2731,さっそくパクリと\n,,,
